review_id,image_id,image_path_or_relative_key,image_sha256,source_dataset,source_site,source_camera_or_group,source_category_names,suggested_model1_label,suggestion_confidence,reviewer_label,reviewer_confidence,reviewer_notes,reviewer_decision,review_timestamp
seaclear-v1-review-006134,6134,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00052.jpg,d552fb80d8d4becb2afa8a53b4a0950f2b91555aee08ff6d5d99bcba2a7fa17b,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003646,3646,Jakljan/Bluerobotics HD/4290.jpg,70ced492469767265f66b2501c1adaffa9d9dbcf6f68dd202cd913c13a00b4c5,SeaClear v1,Jakljan,Jakljan/Bluerobotics HD,animal_etc,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-003997,3997,Jakljan/Paralenz Vaquita/4606.jpg,cea6942374c02aec8d4f4e9f5111cacaa09ce5a18cf50d95de5391573b8aa486,SeaClear v1,Jakljan,Jakljan/Paralenz Vaquita,rov_bluerov;rov_cable,unknown,low,,,,,
seaclear-v1-review-002728,2728,Bistrina/Paralenz Vaquita Gen 2/3464.jpg,e89cb682d57447c64744a96b804c7bbf7febaf57bc86b1b0e2d049826c48e870,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;cup_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-003673,3673,Jakljan/Bluerobotics HD/4314.jpg,a1f2930ccb1416fce733ba16ca4268b02e41558e462d25c274bc9926c315dd98,SeaClear v1,Jakljan,Jakljan/Bluerobotics HD,animal_etc;animal_shells;bottle_glass;brick_clay;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-008014,8014,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_01028.jpg,f05135ef4356c53771308997a85e3f2f0ff4ebf5fbd3f2b95758ba639fbeaafc,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-005914,5914,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00655.jpg,a0dd882ac78000db58bc0bac6304a2fa4699b5e200464303a1321c64b0e4da84,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-006149,6149,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00067.jpg,3b506445b92746dafb65ab399d7e40418aa66d49410f2bc0b26456defe91b4ec,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-006377,6377,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00295.jpg,b2e5bc2298271f8c38ccef80529bd2b4684ba22b4b3cb2f437c79109c7074aa5,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003390,3390,Bistrina/Bluerobotics HD/406.jpg,d36353652abbf09baca32224ef4872b40fc451fa7ab441942597efc8b5053f6d,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-003696,3696,Jakljan/Bluerobotics HD/4335.jpg,04384436bdf3e2d4e491f1706304f845242b0c311bb8eda77e60818c4fd1ae8e,SeaClear v1,Jakljan,Jakljan/Bluerobotics HD,bottle_glass,marine_debris,medium,,,,,
seaclear-v1-review-003474,3474,Lokrum/Bluerobotics HD/4135.jpg,d64a23631bc3549816dbcc3d99dab115a5830649f233af3f724ee0f3b85572e0,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,rov_vehicle_leg,unknown,low,,,,,
seaclear-v1-review-003202,3202,Lokrum/Bluerobotics HD/3891.jpg,eb302b4504f19294c2808831defdbc98fcca1cc74f690fc315668200d959b4f6,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bag_plastic;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-004082,4082,Bistrina/Bluerobotics HD/5.jpg,820251e7bbae61750bcf6592f7178a12dc8c3bb0fe4ed2ce0093cb37613e7ea3,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_plastic;can_metal;tarp_plastic,marine_debris,medium,,,,,
seaclear-v1-review-007200,7200,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01241.jpg,3d16f673a631d57076f3d68fc470210c4969fbf139df5c9e27ed6c9a8133561a,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-006723,6723,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00641.jpg,02ba01f2b572f87994769ab2cd40131d4930684b3beb6c852647fe73976c2760,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003993,3993,Jakljan/Paralenz Vaquita/4602.jpg,f98f9ffa7ce8540e1660ba7aea714891e2c40aebb92588cec9832460706cbaa5,SeaClear v1,Jakljan,Jakljan/Paralenz Vaquita,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004552,4552,Bistrina/Bluerobotics HD/922.jpg,950870091c7745c2f55f52c3c24aa8fa47335ace42459a53c9e4fa2054e33f18,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_shells;bottle_glass;can_metal,marine_debris,medium,,,,,
seaclear-v1-review-001051,1051,Bistrina/Paralenz Vaquita Gen 2/1946.jpg,e7064b669a0eaf3ba0b1cafa02b17b5f3287dc36a4b5709845e063dcc59a9dc1,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_shells;bottle_glass;can_metal;net_plastic;unknown_instance;wreckage_metal,marine_debris,medium,,,,,
seaclear-v1-review-007509,7509,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01550.jpg,adf396d70c694fd37cf8051246341f61a354d4da640e41d4432491abf6c844b2,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-007940,7940,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00259.jpg,62e91655fc6b2ab9b0b634edb138094800dee802835887fd68df4ca92de4a137,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-006490,6490,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00408.jpg,a0ac5d2b4d51e9ceed9c6ab2e78517796d3c4a4c274a70a6b1930f2347a427c8,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-008049,8049,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_01063.jpg,e2d31774dc8edf10f5554a1a5b6a4652940ee2f6fec95f355c1f8f431bc0759a,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-002126,2126,Bistrina/Paralenz Vaquita Gen 2/2922.jpg,075c074fbdd6f73f5e1219c9af0c694a206c82ca09dcf0247911400469c655dc,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;bottle_glass;can_metal;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-008452,8452,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_01148.jpg,e6cd8767fed1cbd6ef34682a0ed93f2d475af9c17c067b6923a2d2c30f37c4a2,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-000654,654,Bistrina/Bluerobotics HD/1588.jpg,52b509b2f0221fa8de7802054f6ae363ab64292d52086d57e2d2134c7e5697d9,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_plastic;can_metal;cup_plastic;rov_cable,marine_debris,medium,,,,,
seaclear-v1-review-003372,3372,Lokrum/Bluerobotics HD/4043.jpg,5ad6193894688e4d5cd83a69b85cc21ccc546d3f25517e7729ca22bc2a844267,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,branch_wood;rov_vehicle_leg;unknown_instance,,none,,,,,
seaclear-v1-review-002846,2846,Bistrina/Paralenz Vaquita Gen 2/3570.jpg,7dc51726dd65ea65e7904984e94feabaae5c4dfabafca9207c8049479ab2aaef,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007947,7947,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00266.jpg,9650f9a66f8ed3ec7c70e7b6cf794af5e1f30421340e9b04a12e5eda1556fac9,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-003076,3076,Lokrum/Bluerobotics HD/3778.jpg,e5f009245844f7fcbf338c00c2b3ad33a5c66ce53b983721a635f4d3f81ecc3e,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;can_metal;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-005491,5491,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00822.jpg,40b13f34d6c21783f964b9d4da65472d53d5605eacac2f369e0fe001971ee828,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-008486,8486,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_01182.jpg,12e5bc9324181c72d8e1e9317fa23aabd4c940001508ccd6d1deef0b64326efb,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003122,3122,Lokrum/Bluerobotics HD/3819.jpg,d23e16e8a0b019205eaea2ea0764e4885da9c4d438757285fc07ab397add643c,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;can_metal;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-003363,3363,Lokrum/Bluerobotics HD/4035.jpg,08b20fbc5762881624cc40e1eb0df279ac706b8a75d56b50e16f9d7046035070,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,branch_wood;clothing_fiber;rov_vehicle_leg;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-003193,3193,Lokrum/Bluerobotics HD/3883.jpg,1fd51235835ad6d173069fa8e2f1cdc99d99a4cc1f3bad0c1be31fe4a1c577af,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-002060,2060,Bistrina/Paralenz Vaquita Gen 2/2863.jpg,e657b306b66b404c58a6030a94e9b134dc3e3101ad3b4b9ba28abd65ef9100e7,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_sponge;net_plastic;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-008256,8256,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00524.jpg,4c39f0d57c45bea8f60c19e1b3ff4b36050facd308bea4d9b0cb0406a1fa7fe0,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000089,89,Bistrina/Bluerobotics HD/1079.jpg,427bd67d1c8f6c99ae411429a08f936372ba54e997b10aea223de4a796ce8488,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_urchin;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-000624,624,Bistrina/Bluerobotics HD/1560.jpg,8c0858e7e82ad37db8cea968fd500ad5b873a1f157fb038939102d4e5772a90e,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_plastic;can_metal;rov_cable,marine_debris,medium,,,,,
seaclear-v1-review-007988,7988,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00307.jpg,efadeeeb5bb7ea7fa4456afefbb587cca44a81c56fe0f0916ca5425e98a83ca1,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-001504,1504,Bistrina/Paralenz Vaquita Gen 2/2356.jpg,afa69728038f5339661757a58c85614966939e738c1c135f5508072584d4b0f4,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;net_plastic;plant,marine_debris,medium,,,,,
seaclear-v1-review-002789,2789,Bistrina/Paralenz Vaquita Gen 2/3519.jpg,ee868fc631eca607a47e3bbd111a6a9559f891868a00fb23942c83101dacdd69,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;bottle_plastic;rope_fiber;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003434,3434,Lokrum/Bluerobotics HD/41.jpg,b220640457966c9e160980e242cccd9da825fadf8a93558cc9b36a471fbe74ed,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,unknown_instance,unknown,low,,,,,
seaclear-v1-review-004010,4010,Jakljan/Paralenz Vaquita/4618.jpg,63fff14c2fb862010922d688a441cfd007017d1673942ed753a6146dba57dc93,SeaClear v1,Jakljan,Jakljan/Paralenz Vaquita,rov_bluerov;rov_cable,unknown,low,,,,,
seaclear-v1-review-005276,5276,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00607.jpg,20d2aa8ab5c34282fab166e9879c8e6012d1bcf4aedd27c6f3752f45ce62bbdb,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007302,7302,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01343.jpg,ee51e927d0ca07273ef0abfd2706ee830ef06585b435022fa0c454b356e27d2c,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-000878,878,Slano/Bluerobotics HD/179.jpg,a75b5e45b94a80a65cddbc616774498f94fb7ae046ec0ef98c08fc8a9695d665,SeaClear v1,Slano,Slano/Bluerobotics HD,animal_urchin;can_metal;plant;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-002874,2874,Bistrina/Paralenz Vaquita Gen 2/3596.jpg,17036ed903668d519c51c1686a31ab560efcbd9de195fc7413cc15eb5991b3b6,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;bottle_glass;brick_clay;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002396,2396,Bistrina/Paralenz Vaquita Gen 2/3165.jpg,bdbbf9ffdfc45bca22de35af34c4f42ab4740941297e391055e02a47ddc3bfe9,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_sponge;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-001308,1308,Bistrina/Paralenz Vaquita Gen 2/2179.jpg,c47c9286d7bc39d3966910b7e8315606bef5621d14c62c1d9063f36f8789fe10,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;bottle_glass;brick_clay;cable_metal;net_plastic;plant,marine_debris,medium,,,,,
seaclear-v1-review-007043,7043,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01084.jpg,c41bc6013b1bdc7005b9e9d609468613ac230ad3208e25463b6765a6ba0e071c,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005048,5048,Bistrina/SIP-E323CV/2021_09_16_16_15_03_Front_17-22-09.jpg,8722f7e233f0b0ad58f21488142820de6751ae9e72aec65d94281b96c54a2dda,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,animal_sponge;animal_urchin;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-007519,7519,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01560.jpg,8f0e8263a2f5a79cee09051035e9634f4c85fe5313f8a7f713c6dcc5133c3611,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-006062,6062,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00812.jpg,8ba971294fdca1b90f17f5b8990c36f5d83d7a35d9e3b465a20a06548cf94595,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-005835,5835,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00493.jpg,061ad792db04ebd08b50a79c2280731145a501bf81c3ded54179197492c5dee2,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-001644,1644,Bistrina/Paralenz Vaquita Gen 2/2485.jpg,09557ce821547943dfa297edb0f2214dc395cfe0d97324d665a50d521a92adec,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-003222,3222,Lokrum/Bluerobotics HD/3909.jpg,424e85fb5ad60c26701881070b075842c59a8e2aed9430ebb1288d8de28bd7cf,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,can_metal;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-000931,931,Bistrina/Paralenz Vaquita Gen 2/1837.jpg,4bbb2f35dee5fc6d0237487cb19e434b6bfb8af2f3e69f8c5bca103dab7353b4,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;branch_wood;cardboard_paper;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-000207,207,Bistrina/Bluerobotics HD/1185.jpg,17e3500722e75f280f9176154022d321002d1846607dc1cc466d6089eee501ed,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_plastic;can_metal,marine_debris,medium,,,,,
seaclear-v1-review-004960,4960,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_28-41-09.jpg,3dd4137323f7c114c7985a3d399d120b01ee70c546015c4ccdd2d8653ee52f19,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,bottle_plastic;can_metal,marine_debris,medium,,,,,
seaclear-v1-review-005824,5824,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00482.jpg,da0753fb10de355c439ba5281cad0f7ed45903d86f7d7e7e33ee75758babe70b,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007332,7332,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01373.jpg,bcd98eb131fb134dc8fbc0bc9907d527e80885d131e593ebdbf35aa8cdf78a0a,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-005461,5461,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00792.jpg,dc153f1e3f335151d9647218cbde0f04368908a094592a1cced62a1041930d2a,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004184,4184,Bistrina/Bluerobotics HD/591.jpg,d435549414380dc69c55da9e256cf7c4a4254a8a5301e1f92b237059e135310d,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_plastic;net_plastic;tarp_plastic,marine_debris,medium,,,,,
seaclear-v1-review-005160,5160,Bistrina/SIP-E323CV/2021_09_17_11_24_42_Front_13-21-20.jpg,567ba220a8988184fbedfbb2d802dec77ef755813629fe11bcd3747c349af181,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-004996,4996,Bistrina/SIP-E323CV/2021_09_16_16_15_03_Front_04-10-25.jpg,930bbdfbd156afb4a66f8079ffe8eb8bb28d3a0538dc73d4df36b806b510ccf3,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,animal_etc;bag_plastic;cup_plastic,marine_debris,medium,,,,,
seaclear-v1-review-008559,8559,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_01255.jpg,11ae7dec05c162468bcad2eb5ff314567e7c271e282557fefa31a5a799387f08,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-006246,6246,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00164.jpg,7a2f113e4a27a3e94e35c5a1c4dfe6e7f0bd97f215bf16a97a2319fd30dd492f,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-007990,7990,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00309.jpg,c347cc3b9d3fd3bde840e2275e9cc480715780ec4f6479fafe1313a1c0a03423,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-000636,636,Bistrina/Bluerobotics HD/1571.jpg,4c5ac8298e4f153efd4da642a6c2b02521719ee18ed093583f0805ed99230944,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_plastic;can_metal;cup_plastic;rov_cable,marine_debris,medium,,,,,
seaclear-v1-review-004891,4891,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_19-18-08.jpg,f58985db6c55bb88cd64be5a852c9efea73075934b38bd9df747fe641632dd2a,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,clothing_fiber;snack_wrapper_plastic,marine_debris,medium,,,,,
seaclear-v1-review-006384,6384,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00302.jpg,9965b784ae7e32f0bf399de5b2ebd2e5591bbfe190e283e96ed96cc883229c98,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003270,3270,Lokrum/Bluerobotics HD/3952.jpg,6152834f311390be6b70635684e366c32fcf51e493930c8460b07874ea924af3,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bag_plastic;rov_vehicle_leg;sanitaries_plastic,marine_debris,medium,,,,,
seaclear-v1-review-005650,5650,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00308.jpg,e8238d925a5fafd1d27b9be5df63cca93679f6dd3fb19fbca3cdb5bfc3de7cb9,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-008117,8117,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00385.jpg,101de9a30ca23b3060f806c896537a12d3ae9c1d216bb72213f005a57f2ce28a,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-001106,1106,Bistrina/Paralenz Vaquita Gen 2/1996.jpg,0a1d02d91b784946ca859967c8011d98a2b36429349bacb508e2b2c7f1a0b457,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;bottle_glass;net_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-001752,1752,Bistrina/Paralenz Vaquita Gen 2/2584.jpg,d0a267b0e132991869a8c07c862b7c106c643c878386007cab301c0701b0dbbf,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-007266,7266,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01307.jpg,57453482b7c7706033cf9690fed6924494fd3bf661f7d644a6ffcca858ea15d0,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-004211,4211,Bistrina/Bluerobotics HD/615.jpg,9c7fbbd987d88d5964782d42c17d672dcdb6b320613cc9ca1f5c4680008c117a,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-007920,7920,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00239.jpg,eac5e0524c9ee678974bebdb32bac925d82b680b390f57ec48c567f64a7b49e9,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-005725,5725,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00383.jpg,d1ae7a0ed5612d477ffb888ec7455d93384d71515962d1a6aedf094b41ea1ecd,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005257,5257,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00588.jpg,ac203d436a67b3dfd68a0af2e5a7a41acd20b974f7900b3512053ab68fd1292d,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002095,2095,Bistrina/Paralenz Vaquita Gen 2/2895.jpg,424b455183f44aaa5663dae4e21d6970660ef84c278a1d18cb634e550f437a56,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_sponge,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-006915,6915,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00956.jpg,dbd981a50d9929c7b7a0083223eb41888b065f0a3dcc8c869a6bbc6c897e82bb,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004299,4299,Bistrina/Bluerobotics HD/695.jpg,ea3ffe1c3b8ebbfcfd1710a64399ee0f0e5f7408efaf1f10fa66bffaaaa8b84b,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-008066,8066,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_01080.jpg,e149a153ed885fb27ec704daf0955a6a81110eae932021d62b0a30f58a3bee70,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-008354,8354,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00622.jpg,b72eb0bd1552e58bac40dccbf18abaf65f1bbc009c44ec1d8c94a3ee751c54f2,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000638,638,Bistrina/Bluerobotics HD/1573.jpg,9155b87b38b3d856a201f2b627581a5e2aabc573a959b0c0e2132eaf5a6d9ed8,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_plastic;can_metal;cup_plastic;rov_cable,marine_debris,medium,,,,,
seaclear-v1-review-000542,542,Bistrina/Bluerobotics HD/1487.jpg,f989ba5384f3eef261dc1f1f053da82945fc19932a8d2fdaa0711c70cc20ce0c,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-005106,5106,Bistrina/SIP-E323CV/2021_09_17_11_24_42_Front_00-51-03.jpg,8ef5585e926a62f737efd91d1497f80bf2452eda780185f70103bbcef9554b61,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,animal_sponge,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-006420,6420,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00338.jpg,86c0fec145e7b769b9245b4445ffab512d5f909838c3ef2d2186862bc5a5eff3,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-008030,8030,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_01044.jpg,fb127acde44507e8fa6669a14d6e01ce7dc5797aba8ca64f5d5c86204c1d2567,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
